tb5id,uid,sid,topID,subtopID,conID,passID,passOrder,c1Ans,c2Ans,c3Ans,c4Ans,passRT
115,39,http://web.engr.illinois.edu/~cchin6/textsearch1/,1,102,3,102305,5,90,68,63,,13
116,39,http://web.engr.illinois.edu/~cchin6/textsearch1/,1,102,3,102306,6,92,27,22,,15
117,39,http://web.engr.illinois.edu/~cchin6/textsearch1/,1,101,1,101101,1,88,27,18,,163
118,39,http://web.engr.illinois.edu/~cchin6/textsearch1/,1,101,1,101102,2,78,87,82,,142
119,39,http://web.engr.illinois.edu/~cchin6/textsearch1/,1,101,1,101103,3,28,77,76,,175
120,41,AKM7BAAH9OPGW,1,101,2,101201,1,72,27,20,,34
121,41,AKM7BAAH9OPGW,1,101,2,101202,2,58,40,26,,46
122,41,AKM7BAAH9OPGW,1,101,2,101203,3,72,47,59,,69
123,41,AKM7BAAH9OPGW,1,101,2,101204,4,41,67,79,,86
124,41,AKM7BAAH9OPGW,1,101,2,101205,5,42,61,64,,52
125,41,AKM7BAAH9OPGW,1,101,2,101206,6,37,62,55,,53
126,41,AKM7BAAH9OPGW,1,102,1,102101,1,76,34,22,,36
127,45,A3GJ2E1A1H5DM7,1,101,3,101301,1,47,75,75,,0
128,45,A3GJ2E1A1H5DM7,1,101,3,101302,2,45,78,83,,0
129,45,A3GJ2E1A1H5DM7,1,101,3,101303,3,46,66,62,,0
130,45,A3GJ2E1A1H5DM7,1,102,1,102101,1,64,73,80,,0
131,45,A3GJ2E1A1H5DM7,1,102,1,102102,2,71,77,82,,0
132,45,A3GJ2E1A1H5DM7,1,103,2,103201,1,70,82,86,,0
133,48,A3VMCKYN22X0CO,1,102,3,102301,1,74,70,71,,56
134,48,A3VMCKYN22X0CO,1,102,3,102302,2,62,34,47,,99
135,48,A3VMCKYN22X0CO,1,102,3,102303,3,73,35,47,,79
136,48,A3VMCKYN22X0CO,1,102,3,102304,4,75,29,38,,67
137,48,A3VMCKYN22X0CO,1,102,3,102305,5,60,36,44,,60
138,48,A3VMCKYN22X0CO,1,102,3,102306,6,82,43,60,,56
139,48,A3VMCKYN22X0CO,1,103,2,103201,1,57,92,81,,144
140,48,A3VMCKYN22X0CO,1,103,2,103202,2,75,69,81,,34
141,41,AKM7BAAH9OPGW,1,102,1,102102,2,73,39,22,,1454
142,51,A2FSO42T7M8MFY,1,101,3,101301,1,76,77,77,,6
143,51,A2FSO42T7M8MFY,1,101,3,101302,2,64,74,80,,5
144,51,A2FSO42T7M8MFY,1,102,1,102101,1,80,76,76,,4
145,51,A2FSO42T7M8MFY,1,102,1,102102,2,80,74,77,,8
146,51,A2FSO42T7M8MFY,1,102,1,102103,3,77,76,78,,4
147,51,A2FSO42T7M8MFY,1,103,2,103201,1,77,76,76,,3
148,51,A2FSO42T7M8MFY,1,103,2,103202,2,70,75,70,,2
149,54,A3GR2PCJPT0S6U,1,101,3,101301,1,72,67,65,,60
150,54,A3GR2PCJPT0S6U,1,101,3,101302,2,65,60,63,,37
151,54,A3GR2PCJPT0S6U,1,101,3,101303,3,63,86,84,,59
152,55,A26RO8GGTQAXGG,1,101,1,101101,1,69,100,82,,53
153,53,A1QOCQW43OSMD3,1,102,2,102201,1,89,100,90,,99
154,54,A3GR2PCJPT0S6U,1,101,3,101304,4,42,67,78,,50
155,55,A26RO8GGTQAXGG,1,101,1,101102,2,42,97,91,,64
156,57,A6660NMTNCKCH,1,101,3,101301,1,65,100,92,,74
157,57,A6660NMTNCKCH,1,101,3,101302,2,90,54,58,,16
158,53,A1QOCQW43OSMD3,1,102,2,102202,2,93,90,93,,99
159,54,A3GR2PCJPT0S6U,1,101,3,101305,5,79,84,85,,98
160,55,A26RO8GGTQAXGG,1,101,1,101103,3,37,71,49,,46
161,57,A6660NMTNCKCH,1,102,1,102101,1,85,91,86,,57
162,55,A26RO8GGTQAXGG,1,101,1,101104,4,58,62,58,,32
163,53,A1QOCQW43OSMD3,1,101,1,101101,1,82,100,75,,84
164,54,A3GR2PCJPT0S6U,1,101,3,101306,6,77,82,80,,89
165,57,A6660NMTNCKCH,1,102,1,102102,2,90,94,93,,54
166,55,A26RO8GGTQAXGG,1,103,2,103201,1,95,100,91,,44
167,55,A26RO8GGTQAXGG,1,103,2,103202,2,71,68,58,,32
168,57,A6660NMTNCKCH,1,102,1,102103,3,92,96,91,,72
169,57,A6660NMTNCKCH,1,102,1,102104,4,59,59,57,,3
170,55,A26RO8GGTQAXGG,1,103,2,103203,3,80,65,70,,43
171,53,A1QOCQW43OSMD3,1,101,1,101102,2,81,77,69,,118
172,54,A3GR2PCJPT0S6U,1,103,2,103201,1,72,74,75,,110
173,55,A26RO8GGTQAXGG,1,103,2,103204,4,73,58,41,,32
174,57,A6660NMTNCKCH,1,103,2,103201,1,20,83,67,,57
175,54,A3GR2PCJPT0S6U,1,103,2,103202,2,68,70,77,,57
176,55,A26RO8GGTQAXGG,1,102,3,102301,1,98,100,98,,39
177,57,A6660NMTNCKCH,1,103,2,103202,2,81,94,81,,52
178,54,A3GR2PCJPT0S6U,1,103,2,103203,3,30,70,80,,35
179,55,A26RO8GGTQAXGG,1,102,3,102302,2,100,0,0,,18
180,53,A1QOCQW43OSMD3,1,103,3,103301,1,100,100,85,,131
181,57,A6660NMTNCKCH,1,103,2,103203,3,81,57,71,,45
182,55,A26RO8GGTQAXGG,1,102,3,102303,3,100,3,0,,17
183,57,A6660NMTNCKCH,1,103,2,103204,4,42,39,36,,4
184,55,A26RO8GGTQAXGG,1,102,3,102304,4,100,0,0,,18
185,55,A26RO8GGTQAXGG,1,102,3,102305,5,100,0,0,,14
186,53,A1QOCQW43OSMD3,1,103,3,103302,2,87,72,76,,62
187,53,A1QOCQW43OSMD3,1,103,3,103302,2,87,72,76,,62
188,60,A22TE376N0MEH,1,101,3,101301,1,100,65,83,,60
189,60,A22TE376N0MEH,1,101,3,101302,2,100,63,73,,24
190,60,A22TE376N0MEH,1,101,3,101303,3,100,70,69,,13
191,60,A22TE376N0MEH,1,102,2,102201,1,100,26,32,,44
192,60,A22TE376N0MEH,1,102,2,102202,2,100,55,44,,54
193,60,A22TE376N0MEH,1,102,2,102203,3,100,82,58,,99
194,60,A22TE376N0MEH,1,103,1,103101,1,100,80,81,,50
195,60,A22TE376N0MEH,1,103,1,103102,2,100,100,87,,50
196,65,A128BUMKWWS54Z,1,101,2,101201,1,54,100,100,,42
197,65,A128BUMKWWS54Z,1,101,2,101202,2,61,63,66,,43
198,65,A128BUMKWWS54Z,1,101,2,101203,3,55,66,66,,44
199,65,A128BUMKWWS54Z,1,101,2,101204,4,64,69,68,,45
200,65,A128BUMKWWS54Z,1,101,2,101205,5,64,58,55,,43
201,65,A128BUMKWWS54Z,1,103,1,103101,1,66,90,88,,61
202,68,A2QVJHKCKODQO6,1,102,2,102201,1,71,100,62,,103
203,67,A2H74STYH3PLT1,1,102,1,102101,1,100,80,70,,35
204,65,A128BUMKWWS54Z,1,103,1,103102,2,52,81,77,,45
205,67,A2H74STYH3PLT1,1,102,1,102102,2,100,86,90,,38
206,65,A128BUMKWWS54Z,1,103,1,103103,3,47,79,79,,35
207,67,A2H74STYH3PLT1,1,102,1,102103,3,100,69,73,,31
208,65,A128BUMKWWS54Z,1,103,1,103104,4,67,86,81,,42
209,67,A2H74STYH3PLT1,1,102,1,102104,4,100,83,26,,35
210,67,A2H74STYH3PLT1,1,102,1,102105,5,100,69,72,,2
211,65,A128BUMKWWS54Z,1,102,3,102301,1,77,76,79,,60
212,68,A2QVJHKCKODQO6,1,102,2,102202,2,46,88,89,,200
213,67,A2H74STYH3PLT1,1,101,2,101201,1,100,100,100,,50
214,65,A128BUMKWWS54Z,1,102,3,102302,2,88,26,26,,43
215,73,A27JZQQ5Y1I8RL,1,102,1,102101,1,86,83,84,,61
216,67,A2H74STYH3PLT1,1,101,2,101202,2,100,100,100,,41
217,67,A2H74STYH3PLT1,1,101,2,101203,3,100,100,99,,6
218,67,A2H74STYH3PLT1,1,101,2,101204,4,100,78,77,,1
219,73,A27JZQQ5Y1I8RL,1,102,1,102102,2,70,70,86,,70
220,67,A2H74STYH3PLT1,1,103,3,103301,1,100,100,100,,47
221,65,A128BUMKWWS54Z,1,102,3,102303,3,56,15,14,,104
222,68,A2QVJHKCKODQO6,1,102,2,102203,3,31,89,87,,148
223,73,A27JZQQ5Y1I8RL,1,102,1,102103,3,51,100,100,,38
224,67,A2H74STYH3PLT1,1,103,3,103302,2,100,100,20,,34
225,67,A2H74STYH3PLT1,1,103,3,103303,3,100,100,34,,12
226,67,A2H74STYH3PLT1,1,103,3,103304,4,100,88,18,,3
227,73,A27JZQQ5Y1I8RL,1,102,1,102104,4,70,100,100,,69
228,68,A2QVJHKCKODQO6,1,102,2,102204,4,31,90,91,,143
229,73,A27JZQQ5Y1I8RL,1,102,1,102105,5,76,100,100,,58
230,68,A2QVJHKCKODQO6,1,102,2,102205,5,49,47,53,,6
231,71,A8MBISMEGYCA4,1,102,2,102201,1,57,63,70,,60
232,71,A8MBISMEGYCA4,1,102,2,102202,2,73,76,73,,25
233,73,A27JZQQ5Y1I8RL,1,102,1,102106,6,73,100,100,,47
234,71,A8MBISMEGYCA4,1,102,2,102203,3,53,57,59,,22
235,74,A18WPTVQPM9LBH,1,101,2,101201,1,21,73,42,,35
236,71,A8MBISMEGYCA4,1,103,1,103101,1,51,55,76,,37
237,73,A27JZQQ5Y1I8RL,1,101,2,101201,1,70,100,100,,66
238,74,A18WPTVQPM9LBH,1,101,2,101202,2,33,61,65,,32
239,71,A8MBISMEGYCA4,1,103,1,103102,2,67,79,74,,42
240,74,A18WPTVQPM9LBH,1,101,2,101203,3,75,42,42,,25
241,73,A27JZQQ5Y1I8RL,1,101,2,101202,2,71,100,100,,70
242,74,A18WPTVQPM9LBH,1,101,2,101204,4,71,58,60,,31
243,71,A8MBISMEGYCA4,1,101,3,101301,1,68,70,68,,51
244,73,A27JZQQ5Y1I8RL,1,101,2,101203,3,70,100,100,,57
245,74,A18WPTVQPM9LBH,1,103,3,103301,1,28,87,68,,37
246,74,A18WPTVQPM9LBH,1,103,3,103302,2,75,60,59,,26
247,74,A18WPTVQPM9LBH,1,103,3,103303,3,71,56,69,,24
248,73,A27JZQQ5Y1I8RL,1,101,2,101204,4,51,100,100,,58
249,74,A18WPTVQPM9LBH,1,103,3,103304,4,63,62,61,,37
250,74,A18WPTVQPM9LBH,1,102,1,102101,1,92,69,79,,29
251,74,A18WPTVQPM9LBH,1,102,1,102102,2,85,64,63,,34
252,74,A18WPTVQPM9LBH,1,102,1,102103,3,93,88,80,,47
253,74,A18WPTVQPM9LBH,1,102,1,102104,4,93,59,64,,37
254,80,A36DDHDQ56N60C,1,101,2,101201,1,80,80,86,,45
255,80,A36DDHDQ56N60C,1,101,2,101202,2,23,97,52,,46
256,80,A36DDHDQ56N60C,1,102,3,102301,1,100,100,100,,25
257,80,A36DDHDQ56N60C,1,102,3,102302,2,99,99,100,,20
258,80,A36DDHDQ56N60C,1,102,3,102303,3,99,100,99,,19
259,80,A36DDHDQ56N60C,1,102,3,102304,4,53,100,100,,54
260,80,A36DDHDQ56N60C,1,102,3,102305,5,99,52,76,,19
261,80,A36DDHDQ56N60C,1,102,3,102306,6,53,53,52,,6
262,80,A36DDHDQ56N60C,1,103,1,103101,1,100,98,100,,37
263,80,A36DDHDQ56N60C,1,103,1,103102,2,79,99,100,,22
264,80,A36DDHDQ56N60C,1,103,1,103103,3,100,99,100,,33
265,81,A66GVEZ7BBLH,1,101,3,101301,1,53,91,87,,87
266,80,A36DDHDQ56N60C,1,103,1,103104,4,99,100,99,,26
267,80,A36DDHDQ56N60C,1,103,1,103105,5,100,100,100,,33
268,80,A36DDHDQ56N60C,1,103,1,103106,6,100,100,99,,29
269,81,A66GVEZ7BBLH,1,101,3,101302,2,82,30,39,,70
270,82,A1LR1VZBKTV4Y1,1,101,1,101101,1,100,99,82,,49
271,82,A1LR1VZBKTV4Y1,1,101,1,101102,2,88,80,69,,2
272,81,A66GVEZ7BBLH,1,102,1,102101,1,68,61,57,,94
273,82,A1LR1VZBKTV4Y1,1,101,1,101103,3,72,67,70,,39
274,82,A1LR1VZBKTV4Y1,1,101,1,101104,4,71,70,73,,26
275,82,A1LR1VZBKTV4Y1,1,102,3,102301,1,98,93,84,,42
276,81,A66GVEZ7BBLH,1,102,1,102102,2,68,60,69,,85
277,82,A1LR1VZBKTV4Y1,1,102,3,102302,2,96,10,74,,17
278,82,A1LR1VZBKTV4Y1,1,102,3,102303,3,91,8,70,,14
279,82,A1LR1VZBKTV4Y1,1,102,3,102304,4,60,5,38,,4
280,81,A66GVEZ7BBLH,1,102,1,102103,3,62,69,70,,103
281,82,A1LR1VZBKTV4Y1,1,103,2,103201,1,98,100,100,,54
282,82,A1LR1VZBKTV4Y1,1,103,2,103202,2,87,94,78,,48
283,81,A66GVEZ7BBLH,1,102,1,102104,4,63,71,63,,102
284,82,A1LR1VZBKTV4Y1,1,103,2,103203,3,74,94,92,,65
285,81,A66GVEZ7BBLH,1,102,1,102105,5,58,87,82,,44
286,82,A1LR1VZBKTV4Y1,1,103,2,103204,4,88,89,79,,49
287,82,A1LR1VZBKTV4Y1,1,103,2,103205,5,88,77,89,,66
288,82,A1LR1VZBKTV4Y1,1,103,2,103206,6,88,83,85,,84
289,78,A14HW0XMI4R2ON,1,101,3,101301,1,100,70,72,,130
290,78,A14HW0XMI4R2ON,1,101,3,101302,2,96,9,6,,17
291,86,A1U6A617Q95MTZ,1,101,2,101201,1,42,87,91,,244
292,78,A14HW0XMI4R2ON,1,103,2,103201,1,99,100,88,,158
293,86,A1U6A617Q95MTZ,1,101,2,101202,2,45,64,65,,153
294,78,A14HW0XMI4R2ON,1,102,1,102101,1,98,63,72,,107
295,86,A1U6A617Q95MTZ,1,102,3,102301,1,58,64,65,,147
296,78,A14HW0XMI4R2ON,1,102,1,102102,2,99,39,39,,64
297,86,A1U6A617Q95MTZ,1,102,3,102302,2,54,57,56,,51
298,87,A167SYXGXFU7C8,1,102,3,102301,1,86,49,56,,29
299,87,A167SYXGXFU7C8,1,102,3,102302,2,67,0,23,,11
300,78,A14HW0XMI4R2ON,1,102,1,102103,3,78,100,97,,134
301,87,A167SYXGXFU7C8,1,102,3,102303,3,67,0,0,,15
302,87,A167SYXGXFU7C8,1,101,1,101101,1,64,59,56,,49
303,87,A167SYXGXFU7C8,1,101,1,101102,2,58,63,56,,53
304,87,A167SYXGXFU7C8,1,101,1,101103,3,40,54,41,,32
305,87,A167SYXGXFU7C8,1,103,2,103201,1,62,62,58,,65
306,87,A167SYXGXFU7C8,1,103,2,103202,2,59,57,61,,48
307,87,A167SYXGXFU7C8,1,103,2,103203,3,65,56,60,,44
308,87,A167SYXGXFU7C8,1,103,2,103204,4,55,60,60,,97
309,87,A167SYXGXFU7C8,1,103,2,103205,5,57,56,55,,50
310,87,A167SYXGXFU7C8,1,103,2,103206,6,60,56,63,,52
311,88,A3GWGTLQNHVQ2M,1,101,1,101101,1,55,73,88,,44
312,88,A3GWGTLQNHVQ2M,1,101,1,101102,2,56,76,78,,87
313,88,A3GWGTLQNHVQ2M,1,101,1,101103,3,38,78,85,,52
314,88,A3GWGTLQNHVQ2M,1,101,1,101104,4,44,73,82,,2
315,88,A3GWGTLQNHVQ2M,1,102,3,102301,1,83,57,64,,29
316,90,A35383F78OFV4B,1,101,3,101301,1,100,49,51,,60
317,90,A35383F78OFV4B,1,101,3,101302,2,100,49,49,,6
318,90,A35383F78OFV4B,1,101,3,101303,3,51,49,51,,13
319,88,A3GWGTLQNHVQ2M,1,102,3,102302,2,73,87,78,,128
320,90,A35383F78OFV4B,1,102,2,102201,1,99,55,52,,47
321,88,A3GWGTLQNHVQ2M,1,102,3,102303,3,49,53,52,,7
322,90,A35383F78OFV4B,1,102,2,102202,2,100,51,51,,41
323,90,A35383F78OFV4B,1,103,1,103101,1,99,51,49,,50
324,88,A3GWGTLQNHVQ2M,1,103,2,103201,1,35,81,77,,91
325,90,A35383F78OFV4B,1,103,1,103102,2,49,51,49,,62
326,90,A35383F78OFV4B,1,103,1,103103,3,14,49,51,,3
327,88,A3GWGTLQNHVQ2M,1,103,2,103202,2,59,83,81,,95
328,88,A3GWGTLQNHVQ2M,1,103,2,103203,3,41,79,80,,6
329,91,A1VJAEPNA6YARO,1,102,1,102101,1,100,51,52,,24
330,91,A1VJAEPNA6YARO,1,102,1,102102,2,100,71,78,,58
331,91,A1VJAEPNA6YARO,1,102,1,102103,3,100,100,100,,45
332,91,A1VJAEPNA6YARO,1,102,1,102104,4,100,74,78,,33
333,91,A1VJAEPNA6YARO,1,102,1,102105,5,76,100,100,,26
334,91,A1VJAEPNA6YARO,1,101,2,101201,1,88,100,100,,67
335,91,A1VJAEPNA6YARO,1,101,2,101202,2,87,100,100,,58
336,91,A1VJAEPNA6YARO,1,101,2,101203,3,84,84,83,,50
337,92,A77K8W55MJEKX,1,101,2,101201,1,85,93,83,,93
338,91,A1VJAEPNA6YARO,1,101,2,101204,4,89,70,75,,73
339,92,A77K8W55MJEKX,1,101,2,101202,2,78,95,76,,81
340,91,A1VJAEPNA6YARO,1,101,2,101205,5,86,81,84,,75
341,91,A1VJAEPNA6YARO,1,101,2,101206,6,52,52,55,,2
342,91,A1VJAEPNA6YARO,1,103,3,103301,1,100,100,100,,86
343,92,A77K8W55MJEKX,1,101,2,101203,3,74,91,84,,167
344,92,A77K8W55MJEKX,1,101,2,101204,4,71,87,81,,37
345,92,A77K8W55MJEKX,1,101,2,101205,5,87,100,83,,16
346,92,A77K8W55MJEKX,1,101,2,101206,6,79,100,75,,41
347,92,A77K8W55MJEKX,1,102,3,102301,1,77,88,92,,22
348,92,A77K8W55MJEKX,1,102,3,102302,2,85,99,81,,124
349,94,A98XHW6B1VSSQ,1,102,1,102101,1,86,82,88,,47
350,94,A98XHW6B1VSSQ,1,102,1,102102,2,94,96,82,,95
351,94,A98XHW6B1VSSQ,1,102,1,102103,3,85,98,60,,63
352,94,A98XHW6B1VSSQ,1,102,1,102104,4,79,96,81,,62
353,94,A98XHW6B1VSSQ,1,102,1,102105,5,63,97,73,,45
354,94,A98XHW6B1VSSQ,1,102,1,102106,6,96,90,99,,58
355,94,A98XHW6B1VSSQ,1,101,3,101301,1,43,99,89,,84
356,94,A98XHW6B1VSSQ,1,101,3,101302,2,87,94,80,,4
357,94,A98XHW6B1VSSQ,1,103,2,103201,1,31,91,90,,29
358,93,A1O67YS3DU0ZHX,1,101,3,101301,1,39,60,59,,227
359,93,A1O67YS3DU0ZHX,1,102,1,102101,1,100,57,54,,130
360,93,A1O67YS3DU0ZHX,1,103,2,103201,1,100,62,60,,110
361,98,A3UOH4UMWWV216,1,101,2,101201,1,63,39,73,,16
362,98,A3UOH4UMWWV216,1,101,2,101202,2,66,56,80,,49
363,98,A3UOH4UMWWV216,1,101,2,101203,3,45,61,75,,17
364,98,A3UOH4UMWWV216,1,101,2,101204,4,39,65,42,,4
365,98,A3UOH4UMWWV216,1,101,2,101205,5,57,66,63,,8
366,98,A3UOH4UMWWV216,1,101,2,101206,6,66,41,66,,8
367,99,A224B7BAQ0MZSN,1,101,3,101301,1,93,100,100,,92
368,98,A3UOH4UMWWV216,1,102,3,102301,1,68,82,58,,3
369,99,A224B7BAQ0MZSN,1,101,3,101302,2,94,0,0,,9
370,98,A3UOH4UMWWV216,1,102,3,102302,2,62,78,58,,25
371,98,A3UOH4UMWWV216,1,102,3,102303,3,72,55,31,,2
372,99,A224B7BAQ0MZSN,1,101,3,101303,3,90,28,25,,37
373,98,A3UOH4UMWWV216,1,102,3,102304,4,65,78,59,,2
374,99,A224B7BAQ0MZSN,1,102,1,102101,1,100,100,100,,38
375,98,A3UOH4UMWWV216,1,102,3,102305,5,65,75,56,,40
376,98,A3UOH4UMWWV216,1,102,3,102306,6,66,77,62,,9
377,99,A224B7BAQ0MZSN,1,102,1,102102,2,100,100,100,,51
378,99,A224B7BAQ0MZSN,1,102,1,102103,3,100,100,100,,64
379,98,A3UOH4UMWWV216,1,103,1,103101,1,69,29,72,,117
380,98,A3UOH4UMWWV216,1,103,1,103102,2,78,55,74,,7
381,99,A224B7BAQ0MZSN,1,102,1,102104,4,100,100,100,,42
382,98,A3UOH4UMWWV216,1,103,1,103103,3,77,30,64,,2
383,98,A3UOH4UMWWV216,1,103,1,103104,4,76,56,71,,6
384,98,A3UOH4UMWWV216,1,103,1,103105,5,75,43,68,,1
385,99,A224B7BAQ0MZSN,1,102,1,102105,5,87,100,100,,56
386,98,A3UOH4UMWWV216,1,103,1,103106,6,74,55,72,,3
387,99,A224B7BAQ0MZSN,1,103,2,103201,1,100,100,100,,56
388,99,A224B7BAQ0MZSN,1,103,2,103202,2,100,96,100,,53
389,99,A224B7BAQ0MZSN,1,103,2,103203,3,100,43,40,,87
390,102,A2C39KTRMOM1XZ,1,101,3,101301,1,55,63,76,,165
391,102,A2C39KTRMOM1XZ,1,101,3,101302,2,58,17,35,,24
392,102,A2C39KTRMOM1XZ,1,101,3,101303,3,70,19,21,,33
393,102,A2C39KTRMOM1XZ,1,102,2,102201,1,81,56,54,,138
394,102,A2C39KTRMOM1XZ,1,102,2,102202,2,69,27,41,,157
395,102,A2C39KTRMOM1XZ,1,103,1,103101,1,47,77,61,,87
396,106,ATADQXPHL10Y8,1,101,1,101101,1,100,58,53,,52
397,106,ATADQXPHL10Y8,1,101,1,101102,2,98,98,96,,20
398,106,ATADQXPHL10Y8,1,101,1,101103,3,99,59,79,,17
399,106,ATADQXPHL10Y8,1,101,1,101104,4,89,75,87,,26
400,106,ATADQXPHL10Y8,1,101,1,101105,5,84,85,87,,3
401,106,ATADQXPHL10Y8,1,101,1,101106,6,36,36,60,,6
402,106,ATADQXPHL10Y8,1,102,3,102301,1,91,73,80,,4
403,106,ATADQXPHL10Y8,1,102,3,102302,2,82,84,87,,3
404,106,ATADQXPHL10Y8,1,102,3,102303,3,85,83,85,,1
405,106,ATADQXPHL10Y8,1,102,3,102304,4,81,87,93,,2
406,109,A1AVB030QDFWCE,1,102,1,102101,1,37,40,39,,59
407,106,ATADQXPHL10Y8,1,102,3,102305,5,91,98,97,,1
408,106,ATADQXPHL10Y8,1,102,3,102306,6,90,91,91,,1
409,106,ATADQXPHL10Y8,1,103,2,103201,1,92,95,90,,1
410,106,ATADQXPHL10Y8,1,103,2,103202,2,90,90,96,,4
411,106,ATADQXPHL10Y8,1,103,2,103203,3,93,92,94,,1
412,106,ATADQXPHL10Y8,1,103,2,103204,4,92,95,96,,1
413,106,ATADQXPHL10Y8,1,103,2,103205,5,91,96,97,,3
414,106,ATADQXPHL10Y8,1,103,2,103206,6,95,94,97,,2
415,108,A2L9O81ACCOLMX,1,102,3,102301,1,40,100,100,,58
416,109,A1AVB030QDFWCE,1,102,1,102102,2,81,80,75,,57
417,109,A1AVB030QDFWCE,1,103,2,103201,1,36,67,61,,58
418,108,A2L9O81ACCOLMX,1,102,3,102302,2,40,100,100,,64
419,108,A2L9O81ACCOLMX,1,102,3,102303,3,100,0,0,,39
420,107,A1U4BGCXUPH8Z2,1,101,2,101201,1,73,80,76,,0
421,109,A1AVB030QDFWCE,1,103,2,103202,2,64,96,98,,64
422,108,A2L9O81ACCOLMX,1,102,3,102304,4,50,0,0,,62
423,109,A1AVB030QDFWCE,1,101,3,101301,1,60,80,61,,51
424,107,A1U4BGCXUPH8Z2,1,101,2,101202,2,79,80,95,,0
425,109,A1AVB030QDFWCE,1,101,3,101302,2,66,1,0,,29
426,109,A1AVB030QDFWCE,1,101,3,101303,3,61,0,0,,15
427,107,A1U4BGCXUPH8Z2,1,102,1,102101,1,84,85,86,,0
428,108,A2L9O81ACCOLMX,1,102,3,102305,5,100,0,0,,180
429,107,A1U4BGCXUPH8Z2,1,102,1,102102,2,87,92,91,,0
430,108,A2L9O81ACCOLMX,1,102,3,102306,6,100,0,0,,192
431,107,A1U4BGCXUPH8Z2,1,102,1,102103,3,91,86,85,,0
432,114,A2698HJZM7SE4C,1,101,3,101301,1,28,93,72,,61
433,114,A2698HJZM7SE4C,1,102,2,102201,1,31,78,49,,50
434,114,A2698HJZM7SE4C,1,103,1,103101,1,27,60,44,,56
435,120,A4ZW4GNQ98HV6,1,101,3,101301,1,83,57,56,,32
436,120,A4ZW4GNQ98HV6,1,101,3,101302,2,100,60,59,,2
437,120,A4ZW4GNQ98HV6,1,102,2,102201,1,88,34,27,,51
438,120,A4ZW4GNQ98HV6,1,103,1,103101,1,69,67,67,,38
439,121,A3BHRFFG75X3GO,1,102,1,102101,1,73,91,87,,79
440,121,A3BHRFFG75X3GO,1,102,1,102102,2,68,88,71,,83
441,121,A3BHRFFG75X3GO,1,102,1,102103,3,42,72,39,,17
442,121,A3BHRFFG75X3GO,1,101,2,101201,1,75,71,66,,91
443,121,A3BHRFFG75X3GO,1,101,2,101202,2,46,80,44,,38
444,121,A3BHRFFG75X3GO,1,101,2,101203,3,38,78,33,,66
445,121,A3BHRFFG75X3GO,1,103,3,103301,1,42,92,58,,64
446,121,A3BHRFFG75X3GO,1,103,3,103302,2,63,94,71,,70
447,121,A3BHRFFG75X3GO,1,103,3,103303,3,78,62,65,,86
448,125,A2WYXS94418JXA,1,101,2,101201,1,96,100,99,,85
449,125,A2WYXS94418JXA,1,101,2,101202,2,100,85,100,,29
450,125,A2WYXS94418JXA,1,101,2,101203,3,99,89,85,,4
451,125,A2WYXS94418JXA,1,101,2,101204,4,99,85,65,,16
452,125,A2WYXS94418JXA,1,102,1,102101,1,100,94,96,,31
453,125,A2WYXS94418JXA,1,102,1,102102,2,99,86,89,,35
454,125,A2WYXS94418JXA,1,102,1,102103,3,100,91,96,,25
455,125,A2WYXS94418JXA,1,103,3,103301,1,99,100,100,,24
456,125,A2WYXS94418JXA,1,103,3,103302,2,100,90,91,,40
457,125,A2WYXS94418JXA,1,103,3,103303,3,100,52,57,,48
458,125,A2WYXS94418JXA,1,103,3,103304,4,99,9,8,,130
459,129,AX0KHOWMMM6Z2,1,102,3,102301,1,86,13,14,,96
460,129,AX0KHOWMMM6Z2,1,102,3,102302,2,97,0,0,,57
461,129,AX0KHOWMMM6Z2,1,102,3,102303,3,94,0,0,,59
462,129,AX0KHOWMMM6Z2,1,102,3,102304,4,88,7,7,,60
463,129,AX0KHOWMMM6Z2,1,102,3,102305,5,98,1,1,,55
464,129,AX0KHOWMMM6Z2,1,102,3,102306,6,96,0,0,,74
465,129,AX0KHOWMMM6Z2,1,103,1,103101,1,50,77,77,,113
466,129,AX0KHOWMMM6Z2,1,101,2,101201,1,66,37,36,,79
467,131,A2AW0DEZLCZ23N,1,101,2,101201,1,24,99,62,,230
468,132,A37N5X89RE99B0,1,102,3,102301,1,98,88,86,,100
469,132,A37N5X89RE99B0,1,102,3,102302,2,98,1,9,,21
470,131,A2AW0DEZLCZ23N,1,102,1,102101,1,69,95,66,,94
471,132,A37N5X89RE99B0,1,102,3,102303,3,97,0,0,,17
472,132,A37N5X89RE99B0,1,101,2,101201,1,96,94,98,,80
473,132,A37N5X89RE99B0,1,101,2,101202,2,99,85,94,,71
474,131,A2AW0DEZLCZ23N,1,103,3,103301,1,58,90,95,,161
475,132,A37N5X89RE99B0,1,101,2,101203,3,98,82,89,,65
476,132,A37N5X89RE99B0,1,101,2,101204,4,99,93,94,,69
477,135,A255RBA8P0K0XV,1,102,3,102301,1,78,78,77,,0
478,132,A37N5X89RE99B0,1,101,2,101205,5,98,11,5,,10
479,135,A255RBA8P0K0XV,1,102,3,102302,2,81,69,89,,0
480,132,A37N5X89RE99B0,1,103,1,103101,1,100,97,96,,89
481,132,A37N5X89RE99B0,1,103,1,103102,2,100,96,100,,77
482,135,A255RBA8P0K0XV,1,102,3,102303,3,78,69,87,,0
